time,Installation and Configuration,Data Collection,Data Processing,Operation and Maintenance
2020/4/9 18:48,0,0.229349688,0.370221734,0.397644
2020/4/9 20:21,0.062325686,0.9314382,0,0
2020/4/10 8:32,0.10060805,0.4966411,0.166832507,0.23431653
2020/4/14 10:11,0,0.977580309,0,0
2020/4/14 14:31,0,0.984321535,0,0
2020/4/15 17:23,0.984625757,0,0,0
2020/4/15 20:39,0,0,0.996620178,0
2020/4/16 6:06,0,0,0.993395865,0
2020/4/16 9:26,0,0.956332743,0,0
2020/4/16 9:27,0,0.970349371,0,0
2020/4/16 13:56,0,0,0.990902513,0
2020/4/17 16:49,0,0,0.995791793,0
2020/4/17 20:40,0,0,0.996584803,0
2020/4/18 18:37,0,0.357475579,0.630812347,0
2020/4/21 16:41,0.859692872,0.129249886,0,0
2020/4/21 21:25,0.992055058,0,0,0
2020/4/22 5:07,0,0,0.984806359,0
2020/4/22 6:30,0,0.525898993,0.468326464,0
2020/4/24 7:51,0,0.7712254,0.219203889,0
2020/4/25 13:55,0.971897483,0,0,0
2020/4/27 1:24,0,0,0.990135789,0
2020/4/27 7:02,0.827888787,0.167515606,0,0
2020/4/27 16:48,0,0,0.995987654,0
2020/4/28 11:43,0.191136166,0,0.801434755,0
2020/4/28 19:12,0.386627227,0,0,0.60770714
2020/4/29 1:33,0.975017965,0,0,0
2020/4/29 2:03,0,0,0.995250769,0
2020/4/29 4:45,0,0.100495838,0.891524017,0
2020/4/29 9:35,0,0,0.989162803,0
2020/4/29 12:18,0,0,0.986599684,0
2020/4/30 17:18,0.16765256,0.7009573,0.129229635,0
2020/4/30 20:03,0,0,0.993891835,0
2020/5/1 2:25,0.678745687,0,0.186164096,0.12514696
2020/5/4 6:26,0,0,0.993070304,0
2020/5/4 8:12,0,0,0.99549821,0
2020/5/4 15:38,0.191095188,0.264659792,0.532270551,0
2020/5/4 15:54,0,0,0.44020009,0.55049145
2020/5/5 17:41,0,0.977580786,0,0
2020/5/6 12:45,0,0.119954877,0.872660011,0
2020/5/6 21:50,0,0.176502034,0.806123078,0
2020/5/7 12:41,0.783847034,0,0.211505458,0
2020/5/7 13:13,0,0.130576119,0.854766309,0
2020/5/11 21:52,0,0,0.327549696,0.6683851
2020/5/12 18:51,0,0,0.295549721,0.6981068
2020/5/13 2:28,0,0,0.989665151,0
2020/5/13 12:26,0,0,0.983792901,0
2020/5/13 14:23,0,0.51125133,0.479290575,0
2020/5/15 2:36,0,0,0,0.98935413
2020/5/15 3:24,0,0,0.994071126,0
2020/5/18 17:50,0,0,0.988959789,0
2020/5/19 20:25,0,0,0.992088735,0
2020/5/20 4:50,0,0,0.993200719,0
2020/5/20 13:29,0,0,0.990391314,0
2020/5/20 14:23,0,0.102269322,0.713760793,0.17236525
2020/5/20 17:16,0.51887989,0,0.460162163,0
2020/5/21 15:41,0,0,0.987336159,0
2020/5/21 15:54,0,0,0.998247892,0
2020/5/22 15:49,0,0,0.993667379,0
2020/5/22 22:07,0,0,0.991830662,0
2020/5/23 15:45,0,0,0.180705428,0.8020599
2020/5/24 8:21,0.985253751,0,0,0
2020/5/27 16:01,0.443443537,0.149984017,0.395715445,0
2020/5/28 9:48,0,0,0.735685647,0.2612608
2020/5/28 16:02,0,0,0.992461503,0
2020/5/29 13:44,0,0,0.996368721,0
2020/5/29 17:11,0,0,0.990709007,0
2020/5/30 16:35,0,0,0.992958963,0
2020/5/30 16:46,0,0,0.998007178,0
2020/6/2 11:34,0,0,0.987416387,0
2020/6/2 15:19,0,0,0.994124532,0
2020/6/3 8:38,0,0,0.991015673,0
2020/6/3 11:39,0,0.067795739,0.927862227,0
2020/6/3 18:37,0.89693105,0,0.091405563,0
2020/6/4 6:30,0.207802594,0,0.271217376,0.5142397
2020/6/4 6:48,0.261357218,0,0.25552693,0.47435006
2020/6/4 19:25,0,0,0.994831443,0
2020/6/7 15:32,0,0,0.990570053,0
2020/6/8 16:50,0,0,0.98844105,0
2020/6/9 9:46,0.473835558,0.11885301,0.401138991,0
2020/6/9 11:13,0,0,0.994799495,0
2020/6/9 14:02,0.221278712,0,0.769783676,0
2020/6/10 3:02,0,0,0.985064089,0
2020/6/10 6:58,0,0,0.992709994,0
2020/6/10 17:33,0,0,0.989129484,0
2020/6/10 20:17,0.240760043,0,0.754991174,0
2020/6/11 13:35,0,0,0,0.9907405
2020/6/11 15:28,0,0.42257735,0.343608081,0.22821504
2020/6/11 19:54,0.214413017,0.768825173,0,0
2020/6/12 10:26,0,0.993911803,0,0
2020/6/13 5:06,0,0,0,0.9918068
2020/6/13 23:15,0,0,0.993110895,0
2020/6/15 5:11,0,0,0.913193941,0.07237333
2020/6/15 14:59,0.223862126,0.773158312,0,0
2020/6/17 2:41,0,0.77237225,0.224060565,0
2020/6/18 10:53,0,0,0.996336937,0
2020/6/18 23:50,0,0.20900543,0,0.77925205
2020/6/19 15:26,0.986372411,0,0,0
2020/6/22 2:38,0.247861445,0,0.743996799,0
2020/6/24 16:46,0,0.410176963,0.574843198,0
2020/6/26 5:09,0,0.990667641,0,0
2020/6/26 5:48,0.622891068,0.36113137,0,0
2020/6/26 9:27,0.579744279,0,0.405156463,0
2020/6/26 17:02,0,0,0.98893626,0
2020/6/26 20:33,0,0.294074059,0.700780153,0
2020/6/28 10:56,0.698617399,0,0.294671267,0
2020/7/1 5:49,0,0,0.992461503,0
2020/7/1 19:12,0,0,0.992487445,0
2020/7/2 8:18,0,0,0.979242921,0
2020/7/2 10:35,0,0,0,0.98935366
2020/7/2 21:34,0.433680624,0,0.5603953,0
2020/7/3 8:23,0,0,0.98220259,0
2020/7/5 3:38,0,0,0.25285539,0.7441833
2020/7/6 6:22,0,0,0.99097085,0
2020/7/7 19:52,0,0.48804909,0.499886841,0
2020/7/8 9:35,0,0,0.977487564,0
2020/7/8 12:05,0,0,0.985706687,0
2020/7/11 12:38,0,0.165122956,0.71873273,0.111183666
2020/7/16 7:41,0,0,0.982625961,0
2020/7/16 16:19,0.925282836,0.063996054,0,0
2020/7/20 20:17,0,0,0.990831971,0
2020/7/21 6:33,0,0.981088042,0,0
2020/7/21 10:24,0,0,0,0.9923357
2020/7/21 16:12,0,0.372817397,0,0.61961347
2020/7/21 19:53,0.640770376,0,0.354080439,0
2020/7/22 6:40,0,0,0.990709126,0
2020/7/23 13:44,0.201853916,0,0.780983269,0
2020/7/23 16:39,0.606506109,0,0.379763454,0
2020/7/26 12:03,0,0.927338183,0.066196449,0
2020/7/27 12:15,0,0.135036334,0.845065534,0
2020/7/27 15:41,0,0,0.327944785,0.66169107
2020/7/27 15:58,0,0,0.985509321,0
2020/7/28 11:08,0,0,0.994309008,0
2020/7/28 14:10,0,0,0.549064219,0.4452095
2020/7/28 14:59,0,0,0.992460489,0
2020/7/28 18:01,0,0,0.996049464,0
2020/7/29 9:06,0,0,0.773240089,0.21745215
2020/7/29 10:43,0.233026519,0,0,0.7541138
2020/7/29 11:06,0,0,0.705277741,0.28056747
2020/7/29 11:30,0,0,0.985203892,0
2020/7/29 13:16,0,0,0.992800236,0
2020/7/29 20:39,0,0,0.992936492,0
2020/7/30 3:27,0,0,0.710189462,0.27591065
2020/7/31 10:10,0,0,0.992021859,0
2020/8/1 5:51,0,0,0.989737093,0
2020/8/1 17:33,0,0,0,0.97956276
2020/8/3 12:44,0,0,0.780283809,0.21063201
2020/8/4 20:17,0,0,0.982859015,0
2020/8/5 9:12,0.306105673,0,0,0.6815407
2020/8/5 13:50,0,0,0.99307251,0
2020/8/6 15:25,0,0,0.996048912,0
2020/8/6 21:41,0,0,0.972972065,0
2020/8/6 21:57,0,0,0.993371636,0
2020/8/8 10:21,0,0,0.989810884,0
2020/8/9 12:57,0.703112125,0,0.291297078,0
2020/8/11 11:03,0,0,0,0.99522
2020/8/11 12:33,0,0.178707123,0.8145715,0
2020/8/12 6:39,0,0.836648405,0.158805087,0
2020/8/12 15:11,0.3493352,0.530551851,0.114112951,0
2020/8/12 21:16,0,0,0.990391612,0
2020/8/12 22:01,0,0,0.995652258,0
2020/8/13 13:10,0,0,0.990902156,0
2020/8/14 5:40,0,0,0.993396103,0
2020/8/14 13:21,0,0,0.992665529,0
2020/8/18 16:12,0.678206444,0,0,0.31472504
2020/8/18 16:24,0.995097995,0,0,0
2020/8/19 2:51,0,0.197013617,0.795730233,0
2020/8/19 13:02,0.271010548,0,0.723840475,0
2020/8/19 17:18,0,0,0.974223912,0
2020/8/20 5:05,0,0.163763374,0.82996279,0
2020/8/20 11:28,0,0.226319224,0.761241794,0
2020/8/22 12:57,0,0.270035923,0.7225703,0
2020/8/24 13:03,0,0.342422396,0.647177458,0
2020/8/26 8:09,0.661423743,0,0.328747898,0
2020/8/26 13:03,0,0.111629829,0.489446878,0.39341548
2020/8/26 22:04,0.457491249,0,0.325724512,0.212273
2020/8/28 19:34,0,0,0.984488308,0
2020/8/30 2:54,0,0.362674534,0,0.6177596
2020/8/30 16:04,0,0.496578604,0.258967608,0.23546334
2020/8/31 5:51,0,0,0.989744186,0
2020/8/31 14:32,0,0.66695905,0,0.32942536
2020/9/1 9:26,0.718047678,0.275732189,0,0
2020/9/1 14:42,0.270138234,0,0.725040257,0
2020/9/1 15:31,0,0,0.280843467,0.7061613
2020/9/1 16:20,0,0.119709998,0.874008238,0
2020/9/1 23:16,0,0,0.991501957,0
2020/9/2 0:22,0.018326564,0,0.979329318,0
2020/9/2 16:22,0,0,0.980441809,0
2020/9/2 18:04,0,0.8858481,0.105333477,0
2020/9/3 5:38,0,0,0.985732198,0
2020/9/3 16:25,0.113383241,0,0.208475307,0.67156506
2020/9/3 16:38,0,0,0.993247092,0
2020/9/4 11:22,0.558574378,0,0.431874305,0
2020/9/5 14:12,0,0.388741046,0.586548924,0
2020/9/5 18:22,0.081445619,0.235931933,0.678599507,0
2020/9/8 15:12,0,0,0.995166302,0
2020/9/9 18:50,0,0,0.952165074,0
2020/9/10 9:34,0,0,0.98741734,0
2020/9/10 14:39,0,0,0.132888779,0.8603246
2020/9/10 19:27,0,0.98552376,0,0
2020/9/11 11:25,0.38845417,0.434550554,0,0.1715177
2020/9/11 18:44,0.049787842,0.253884643,0.094264261,0.5940807
2020/9/11 19:55,0,0,0.98799105,0
2020/9/11 23:11,0.115389563,0.374316186,0.244046658,0.2637412
2020/9/12 23:31,0.286371917,0,0,0.7093527
2020/9/13 15:15,0,0,0.989665538,0
2020/9/14 10:47,0,0.11448437,0.879627228,0
2020/9/14 15:09,0,0.39395085,0.208612069,0.3857184
2020/9/15 15:43,0,0.440616608,0.556475759,0
2020/9/15 21:13,0,0.98827344,0,0
2020/9/16 21:14,0,0,0.996889293,0
2020/9/17 5:32,0,0,0.179634199,0.8163052
2020/9/17 20:31,0,0,0.9894858,0
2020/9/18 4:59,0,0.8033206,0.186387926,0
2020/9/18 15:46,0,0.555305839,0.430685997,0
2020/9/18 17:14,0.509452641,0,0.158891901,0.3137797
2020/9/20 18:09,0,0,0.989819109,0
2020/9/20 21:31,0,0,0.983795285,0
2020/9/22 17:26,0.37666696,0.244192988,0.21720919,0.15929735
2020/9/22 20:49,0,0,0.989449024,0
2020/9/23 0:38,0,0,0.988334656,0
2020/9/23 13:49,0.06966725,0.8269034,0.097280003,0
2020/9/23 21:02,0,0,0.977469027,0
2020/9/24 0:07,0,0.04562138,0.766821519,0.18298699
2020/9/24 1:35,0,0.16369763,0.824175775,0
2020/9/24 7:03,0.138302356,0,0.654355913,0.19951618
2020/9/24 21:45,0,0,0.995233595,0
2020/9/25 15:58,0,0.9860726,0,0
2020/9/30 10:26,0,0,0.996166676,0
2020/9/30 16:36,0,0,0.458677933,0.5371901
2020/9/30 18:49,0,0,0.993352473,0
2020/10/1 5:50,0,0,0.434227765,0.54908544
2020/10/1 16:00,0,0,0.719597399,0.2723157
2020/10/2 17:10,0.188596964,0,0.80476594,0
2020/10/3 5:01,0,0.372172982,0,0.60933906
2020/10/5 1:45,0,0,0.983038306,0
2020/10/5 17:55,0,0,0.994130075,0
2020/10/6 5:44,0,0,0.994273007,0
2020/10/6 19:18,0,0,0.991322964,0
2020/10/7 6:10,0.316090643,0,0.678130105,0
2020/10/7 9:42,0,0,0.986901879,0
2020/10/7 11:39,0,0,0.991974056,0
2020/10/7 17:54,0,0,0.987927496,0
2020/10/8 20:03,0,0,0.979134798,0
2020/10/9 7:27,0.449850768,0,0.546167538,0
2020/10/9 9:16,0,0,0,0.99180615
2020/10/12 3:02,0,0,0,0.98867416
2020/10/13 11:57,0,0,0.992087841,0
2020/10/13 13:34,0,0,0.997395158,0
2020/10/15 10:42,0,0,0.990134478,0
2020/10/17 15:53,0,0,0.854116201,0.14048803
2020/10/19 12:25,0,0,0.99147436,0
2020/10/25 18:24,0,0.471749604,0.51920563,0
2020/10/27 0:01,0,0,0.705487639,0.28925556
2020/10/27 11:11,0,0,0.818588912,0.17326613
2020/10/27 17:24,0,0,0.993781626,0
2020/10/27 19:36,0,0,0.97479409,0
2020/10/28 5:09,0,0,0.99518609,0
2020/10/28 20:02,0,0,0.993942618,0
2020/10/29 15:00,0,0.4227991,0.574436188,0
2020/10/30 16:52,0.179671034,0,0.817352772,0
2020/11/2 1:06,0,0.347997278,0.641968846,0
2020/11/3 0:46,0,0,0.993395567,0
2020/11/3 10:55,0.288375378,0.408597529,0.29950358,0
2020/11/4 13:57,0.086412542,0,0.455829561,0.45138752
2020/11/5 12:10,0,0,0.984095216,0
2020/11/8 19:49,0,0,0.991771907,0
2020/11/10 5:05,0,0,0.99167645,0
2020/11/10 10:53,0,0.9377448,0.054382086,0
2020/11/10 14:12,0.429480344,0.560166299,0,0
2020/11/11 2:51,0,0.323638201,0.672135413,0
2020/11/11 5:03,0,0,0.99581635,0
2020/11/11 16:50,0,0,0.771189451,0.22149357
2020/11/12 11:32,0,0.703031123,0.283289701,0
2020/11/13 13:33,0.069366679,0,0.920824945,0
2020/11/13 15:07,0,0,0.982630312,0
2020/11/14 17:40,0,0.648147643,0.345710993,0
2020/11/16 17:50,0,0.253146976,0.742032468,0
2020/11/16 21:40,0.928354263,0,0.067807943,0
2020/11/17 16:04,0.463470787,0,0.530125856,0
2020/11/18 15:41,0,0,0.99309206,0
2020/11/18 16:03,0,0,0.993528664,0
2020/11/18 20:24,0,0,0.984808147,0
2020/11/19 11:04,0,0,0.992884517,0
2020/11/19 13:29,0,0.992402434,0,0
2020/11/19 15:55,0,0,0.989376724,0
2020/11/19 19:39,0.463609666,0,0.532071531,0
2020/11/23 6:50,0,0,0.996709138,0
2020/11/26 7:02,0,0,0.157175735,0.8360507
2020/11/27 2:18,0,0,0.552029766,0.44161072
2020/11/27 8:53,0,0.199109316,0.716177642,0.07993974
2020/11/27 17:09,0,0,0.306335956,0.6875009
2020/11/30 14:38,0,0,0.99163425,0
2020/11/30 22:02,0,0.566526949,0.428587943,0
2020/12/1 18:46,0,0,0.99104625,0
2020/12/2 3:47,0,0.146556765,0.740274906,0.1070436
2020/12/2 17:02,0,0,0.731370211,0.264056
2020/12/9 7:06,0,0.145546496,0.837079108,0
2020/12/9 8:08,0,0,0.995313078,0
2020/12/9 9:45,0,0,0.98433286,0
2020/12/10 0:16,0,0.902986884,0.094447747,0
2020/12/13 22:18,0.6999955,0,0.292485535,0
2020/12/15 21:29,0,0,0.988335311,0
2020/12/16 19:57,0,0,0.99423033,0
2020/12/16 21:41,0,0,0,0.9769097
2020/12/17 12:46,0.131343946,0,0.858534008,0
2020/12/18 11:04,0,0,0.988333881,0
2020/12/18 15:24,0.093908824,0,0.90241468,0
2020/12/22 11:26,0,0,0.986340761,0
2020/12/22 14:16,0.369390279,0,0,0.6230291
2020/12/22 19:51,0.379613072,0.185469776,0.429576129,0
2020/12/28 23:55,0,0.352811486,0.638380513,0
2021/1/4 15:34,0,0,0.243995026,0.74923134
2021/1/4 15:45,0,0,0.981349073,0
2021/1/5 9:18,0,0,0.562828779,0.4301287
2021/1/6 13:22,0,0,0.986530483,0
2021/1/7 8:46,0,0.335955679,0.569225729,0.089552544
2021/1/7 13:17,0,0,0.620082498,0.37640938
2021/1/8 14:35,0,0,0.990028262,0
2021/1/8 16:59,0,0,0.68976596,0.30765596
2021/1/8 17:42,0,0,0.989484429,0
2021/1/12 9:12,0.915113866,0,0.074732803,0
2021/1/12 12:40,0,0,0.242954478,0.74105155
2021/1/12 12:55,0,0.731076419,0.061305985,0.20236045
2021/1/12 14:57,0.289360404,0,0.702272296,0
2021/1/13 14:24,0.496693492,0,0.485105425,0
2021/1/14 10:11,0,0,0.996771157,0
2021/1/14 13:24,0,0,0.986749291,0
2021/1/15 4:21,0,0,0.229620263,0.7679943
2021/1/15 15:22,0.200522453,0.7897439,0,0
2021/1/19 14:02,0,0,0.392132312,0.5872779
2021/1/19 16:55,0,0.23439236,0.412076682,0.35066444
2021/1/20 10:13,0,0,0.254386723,0.74068904
2021/1/20 13:12,0,0,0.989497304,0
2021/1/20 13:48,0,0,0.992004573,0
2021/1/22 10:08,0,0,0.50468713,0.4911074
2021/1/25 15:27,0,0,0.989448071,0
2021/1/25 21:03,0,0,0.993792191,0
2021/1/26 15:56,0.993077517,0,0,0
2021/1/26 21:27,0,0,0.991362989,0
2021/1/26 22:44,0,0.075917609,0.915198743,0
2021/1/28 14:35,0,0.441808254,0.366287977,0.18426645
2021/1/29 17:13,0,0.31324169,0.6802544,0
2021/2/1 17:18,0,0,0.990709126,0
2021/2/2 17:29,0.204770193,0,0.792164266,0
2021/2/3 5:44,0.068991423,0,0.929142203,0
2021/2/3 7:35,0,0,0.993202418,0
2021/2/3 20:13,0,0.07933487,0.918173969,0
2021/2/4 9:46,0.110134624,0,0.88382341,0
2021/2/4 18:22,0,0,0.982654303,0
2021/2/8 22:58,0,0.556440532,0.439819098,0
2021/2/9 15:19,0.100896254,0,0.892077446,0
2021/2/9 15:57,0.375589877,0,0.612536728,0
2021/2/10 10:48,0,0,0.660177529,0.33598882
2021/2/11 9:31,0,0.079134129,0.912692785,0
2021/2/11 22:20,0.286490262,0,0.703726113,0
2021/2/12 18:23,0,0,0.995721966,0
2021/2/13 4:42,0,0,0.996381149,0
2021/2/16 11:21,0,0,0.994743586,0
2021/2/16 16:08,0,0.249749243,0.745608807,0
2021/2/17 9:18,0,0,0.989820957,0
2021/2/17 11:06,0,0,0.850146294,0.14021504
2021/2/17 17:19,0,0.983583331,0,0
2021/2/19 1:37,0,0,0.996106446,0
2021/2/20 8:39,0,0.207871661,0,0.776398
2021/2/20 22:58,0.09078948,0.903590083,0,0
2021/2/22 8:22,0.318537176,0.133358508,0.543598294,0
2021/2/23 9:54,0,0,0.990688324,0
2021/2/24 2:38,0,0.994461715,0,0
2021/2/25 4:06,0,0.816207051,0.176732019,0
2021/2/26 8:56,0,0,0.987928182,0
2021/2/26 20:33,0,0,0.985119402,0
2021/3/1 10:52,0.170952857,0.644821048,0,0.17907012
2021/3/1 13:15,0,0,0.990708947,0
2021/3/2 1:47,0.096428387,0.394115537,0,0.50737923
2021/3/4 6:08,0,0.09929537,0.898657799,0
2021/3/5 11:44,0,0,0.988567129,0
2021/3/5 19:02,0,0,0.992279589,0
2021/3/8 16:11,0,0,0.988572598,0
2021/3/9 16:15,0,0.312295496,0.684125364,0
2021/3/9 16:37,0,0,0.986247361,0
2021/3/9 23:43,0,0,0,0.9928017
2021/3/10 8:32,0.152392939,0,0.837288544,0
2021/3/10 17:42,0,0,0.985731542,0
2021/3/10 19:52,0,0,0.747670174,0.2397507
2021/3/11 22:20,0.841533422,0,0.14854984,0
2021/3/12 1:13,0.988895655,0,0,0
2021/3/15 8:40,0,0,0.229735851,0.759479
2021/3/15 16:00,0,0,0,0.99668896
2021/3/15 18:05,0,0,0.987415791,0
2021/3/16 11:55,0.087436773,0.88876313,0,0
2021/3/16 12:06,0.351346761,0,0.088347204,0.5527442
2021/3/18 9:57,0.184843376,0,0.803281784,0
2021/3/18 16:19,0,0,0.992335856,0
2021/3/18 21:58,0,0,0.993890435,0
2021/3/19 17:57,0,0,0.806522578,0.18714455
2021/3/20 2:04,0,0.774327576,0.222708523,0
2021/3/21 11:41,0.300627381,0,0.689249158,0
2021/3/22 0:20,0,0.17052874,0.814489543,0
2021/3/22 15:06,0,0,0.99121809,0
2021/3/22 19:50,0,0,0.990963161,0
2021/3/23 6:27,0,0,0.49718523,0.4887109
2021/3/23 18:20,0,0,0.486489534,0.5068997
2021/3/23 22:00,0,0,0.987580419,0
2021/3/24 3:16,0,0,0.997540891,0
2021/3/24 16:45,0,0.119183786,0.873197347,0
2021/3/26 10:17,0,0,0,0.9945618
2021/3/26 18:39,0.409776688,0,0.587701797,0
2021/3/27 0:51,0.798048079,0,0.197167858,0
2021/3/30 8:02,0,0.194525942,0.799651027,0
2021/3/30 9:55,0.264167428,0,0.723183393,0
2021/3/31 15:17,0,0,0.994546294,0
2021/4/1 0:17,0,0.231769353,0.29341948,0.46836397
2021/4/1 23:39,0,0,0.985124588,0
2021/4/5 15:46,0,0,0.339536071,0.6545062
2021/4/6 19:35,0,0,0.994976282,0
2021/4/8 8:36,0.798361421,0,0.198307261,0
2021/4/8 16:46,0.184119537,0.112623572,0.68887347,0
2021/4/8 23:14,0,0.409572273,0.399255246,0.18479216
2021/4/11 19:12,0,0.386826158,0.490959875,0.11911708
2021/4/14 0:13,0,0,0.992489979,0
2021/4/15 16:27,0,0,0.995858938,0
2021/4/20 6:23,0,0,0.994127557,0
2021/4/20 7:38,0,0,0.976427138,0
2021/4/21 13:14,0.45187858,0.131721884,0,0.41114807
2021/4/22 1:46,0,0,0.996995449,0
2021/4/23 11:29,0,0.233762905,0,0.75974065
2021/4/25 14:41,0.284952134,0,0.711292177,0
2021/4/26 1:21,0,0,0.997377276,0
2021/4/28 9:29,0,0,0.988745153,0
2021/4/28 16:55,0,0,0.992157459,0
2021/4/28 19:29,0,0,0.993809968,0
2021/4/28 20:10,0.189824879,0.326732725,0.478270203,0
2021/4/29 15:22,0.09001217,0,0.12669085,0.7806406
2021/4/30 8:01,0,0.573237002,0.413083106,0
2021/4/30 12:32,0,0,0.987365395,0
2021/5/4 13:16,0.23576649,0.453085274,0.30804801,0
2021/5/4 17:14,0,0,0.992342234,0
2021/5/5 3:50,0,0,0.993635356,0
2021/5/6 0:29,0,0,0.554787219,0.43712747
2021/5/6 17:59,0.161580265,0,0.82654655,0
2021/5/6 19:20,0,0,0.995418847,0
2021/5/7 4:57,0,0.080156475,0.9176175,0
2021/5/7 11:35,0.313501596,0,0.669942081,0
2021/5/9 17:49,0.555517077,0,0.435895234,0
2021/5/12 0:22,0.315738469,0.077624589,0.604337931,0
2021/5/13 19:48,0.617219865,0,0.379188217,0
2021/5/14 7:14,0,0,0.995645344,0
2021/5/17 17:48,0.226910114,0,0.76939559,0
2021/5/17 23:17,0,0,0.982458055,0
2021/5/18 14:35,0,0.074281633,0.919706345,0
2021/5/19 6:52,0.37415317,0,0.620074928,0
2021/5/19 11:34,0,0.145951703,0,0.848039
2021/5/19 15:18,0,0.249837115,0,0.74055463
2021/5/19 16:25,0.041488394,0.775648713,0.172980383,0
2021/5/21 9:15,0.161218002,0,0.833727956,0
2021/5/21 9:40,0,0,0.993070722,0
2021/5/22 11:18,0.50260359,0,0.492406338,0
2021/5/25 20:57,0,0,0.995967746,0
2021/5/25 22:10,0.436925679,0,0.545102537,0
2021/5/26 12:26,0,0.7505692,0,0.24467763
2021/5/26 13:39,0.060179122,0.408659995,0.518046141,0
2021/5/26 14:03,0.203051895,0.077705428,0.715216041,0
2021/5/30 16:40,0.996267736,0,0,0
2021/6/4 2:34,0.313647121,0,0.672404826,0
2021/6/4 11:57,0.450736612,0.27086851,0.271580607,0
2021/6/4 21:51,0.305075169,0.683838129,0,0
2021/6/7 8:45,0,0,0.981283486,0
2021/6/7 15:56,0,0,0.99664402,0
2021/6/7 16:33,0,0.312646389,0.684191763,0
2021/6/8 15:37,0.990115345,0,0,0
2021/6/9 9:58,0,0,0.256968826,0.7390387
2021/6/9 14:50,0,0.283696443,0.68301972,0
2021/6/9 19:46,0.691074908,0,0.294292718,0
2021/6/10 2:22,0.88326627,0.107549667,0,0
2021/6/10 4:28,0.14063558,0,0.854992211,0
2021/6/14 8:07,0,0.232199878,0.761005491,0
2021/6/16 14:13,0,0,0.992278636,0
2021/6/17 16:12,0,0.970415711,0,0
2021/6/18 10:20,0,0,0.623038888,0.36697286
2021/6/21 4:07,0.98435533,0,0,0
2021/6/21 7:35,0.614887476,0,0,0.37834966
2021/6/21 20:05,0,0.227551118,0.750899315,0
2021/6/24 18:13,0.305338562,0,0.112106159,0.5760042
2021/6/25 4:06,0.256992161,0,0.738018394,0
2021/6/25 16:59,0,0,0.994914889,0
2021/6/26 12:39,0.107096523,0.688388705,0,0.19130273
2021/6/28 21:01,0,0,0.989128828,0
2021/7/1 10:06,0,0,0.996166766,0
2021/7/6 10:46,0,0,0.979247212,0
2021/7/8 4:33,0.330594718,0,0.665272027,0
2021/7/8 6:30,0,0.147341013,0.840134799,0
2021/7/9 6:00,0.584361315,0,0.401300222,0
2021/7/9 6:37,0,0,0.996070564,0
2021/7/9 13:56,0.9886124,0,0,0
2021/7/9 21:02,0,0.159988254,0.83587563,0
2021/7/10 13:25,0.183325261,0,0.804728448,0
2021/7/12 17:15,0,0,0.997684881,0
2021/7/13 13:23,0.98462534,0,0,0
2021/7/13 16:36,0,0,0.990386367,0
2021/7/14 19:29,0,0,0.988959938,0
2021/7/20 20:37,0,0.309781075,0.681648195,0
2021/7/21 10:38,0,0,0.993505776,0
2021/7/22 4:01,0,0,0.99227576,0
2021/7/22 12:09,0.469725728,0,0.525166035,0
2021/7/22 20:03,0,0,0.995185494,0
2021/7/22 21:43,0,0.318773955,0.675771773,0
2021/7/23 11:07,0,0,0.73864302,0.2530768
2021/7/27 9:18,0,0,0.988568813,0
2021/7/27 13:29,0,0.45526484,0.538816094,0
2021/7/27 19:31,0.248587579,0,0.748588562,0
2021/7/28 11:33,0,0,0,0.99439085
2021/7/28 17:30,0.759912372,0,0.238109753,0
2021/7/29 18:09,0,0,0.990074754,0
2021/8/2 8:41,0,0.4386624,0.044168685,0.5126497
2021/8/3 12:52,0,0.6668697,0.327693075,0
2021/8/3 20:26,0.158301815,0,0.8362149,0
2021/8/4 5:28,0,0,0.99233973,0
2021/8/4 13:15,0,0.362399697,0.629551053,0
2021/8/5 0:29,0,0,0.992339641,0
2021/8/5 9:15,0,0.092583328,0,0.9035219
2021/8/5 22:30,0,0,0.984333634,0
2021/8/6 8:23,0,0,0.995459735,0
2021/8/8 8:36,0,0,0.992488906,0
2021/8/9 7:40,0,0,0.979135871,0
2021/8/10 15:48,0.199469656,0.117930196,0,0.68082136
2021/8/13 0:20,0.150604978,0,0.84406276,0
2021/8/17 17:45,0,0.244074151,0.745440722,0
2021/8/18 14:26,0.209522218,0.236915782,0.280262351,0.2674198
2021/8/18 19:03,0,0,0.974608302,0
2021/8/18 19:04,0,0,0.591508985,0.39332154
2021/8/20 18:06,0,0.476327538,0.510923386,0
2021/8/23 3:08,0,0,0.995362595,0
2021/8/23 13:40,0,0.27583006,0,0.71902704
2021/8/24 14:37,0.344054937,0.64892,0,0
2021/8/25 9:23,0.18311805,0,0.718758464,0.09539433
2021/8/25 21:07,0,0.136637792,0.856004015,0
2021/8/25 21:18,0,0,0.99208802,0
2021/8/26 12:50,0,0,0.98980999,0
2021/8/26 19:30,0,0.995653212,0,0
2021/8/26 21:55,0,0,0.994423807,0
2021/8/27 14:36,0,0.192010894,0.798295319,0
2021/8/28 18:34,0,0,0.987335891,0
2021/8/30 4:18,0,0,0.514633775,0.4716121
2021/8/31 12:58,0,0,0.651395023,0.34183186
2021/8/31 16:47,0,0,0.995859295,0
2021/9/1 21:40,0,0.053421929,0.942388453,0
